H
1850.607142857143
1838.75
1828.25
1818.9642857142858
1810.892857142857
1802.142857142857
1792.7142857142858
1784.5357142857142
1777.607142857143
1771.25
1765.4642857142858
1759.4285714285713
1753.142857142857
1747.857142857143
1743.5714285714287
1738.5
1732.642857142857
1723.392857142857
1710.75
1701.392857142857
1695.3214285714287
1689.357142857143
1683.5
1677.142857142857
1670.2857142857142
1663.7142857142858
1657.4285714285713
1649.9642857142858
1641.3214285714287
1632.892857142857
1624.6785714285713
1614.4285714285713
1602.142857142857
1591.8214285714287
1583.4642857142858
1576.0
1569.4285714285713
1562.75
1555.9642857142858
1549.7142857142858
1544.0
1535.9285714285713
1525.5
1515.392857142857
1505.607142857143
1497.2142857142858
1490.2142857142858
1481.107142857143
1469.892857142857
1459.107142857143
1448.75
1438.0357142857142
1426.9642857142858
1411.857142857143
1392.7142857142858
1376.2857142857142
1362.5714285714287
1347.857142857143
1332.142857142857
1317.3214285714287
1303.392857142857
1290.142857142857
1277.5714285714287
1264.7857142857142
1251.7857142857142
1239.0357142857142
1226.5357142857142
1214.4642857142858
1202.8214285714287
1192.0357142857142
1182.107142857143
1172.142857142857
1162.142857142857
1150.0
1135.7142857142858
1120.1785714285713
1103.392857142857
1086.75
1070.25
1053.6785714285713
1037.0357142857142
1020.5714285714286
1004.2857142857143
985.1071428571429
963.0357142857143
941.8571428571429
921.5714285714286
903.4285714285714
887.4285714285714
872.4285714285714
858.4285714285714
844.2857142857143
830.0
815.6785714285714
801.3214285714286
784.8214285714286
766.1785714285714
749.5
734.7857142857143
720.4642857142857
706.5357142857143
691.8571428571429
676.4285714285714
659.8571428571429
642.1428571428571
624.6071428571429
607.25
589.8928571428571
572.5357142857143
557.1428571428571
543.7142857142857
530.9285714285714
518.7857142857143
504.9642857142857
489.4642857142857
475.39285714285717
462.75
450.42857142857144
438.42857142857144
426.4642857142857
414.5357142857143
402.5357142857143
390.4642857142857
378.7857142857143
367.5
356.92857142857144
347.07142857142856
339.5357142857143
334.32142857142856
329.89285714285717
326.25
323.10714285714283
320.4642857142857
317.82142857142856
315.17857142857144
312.57142857142856
310.0
308.39285714285717
307.75
306.60714285714283
304.9642857142857
302.39285714285717
298.89285714285717
295.2857142857143
291.57142857142856
288.2857142857143
285.42857142857144
282.5357142857143
279.60714285714283
276.64285714285717
273.64285714285717
270.35714285714283
266.7857142857143
262.75
258.25
254.67857142857142
252.03571428571428
249.42857142857142
246.85714285714286
243.71428571428572
240.0
236.32142857142858
232.67857142857142
229.07142857142858
225.5
222.89285714285714
221.25
220.17857142857142
219.67857142857142
218.78571428571428
217.5
216.17857142857142
214.82142857142858
214.28571428571428
214.57142857142858
214.96428571428572
215.46428571428572
216.0
216.57142857142858
216.78571428571428
216.64285714285714
216.32142857142858
215.82142857142858
215.17857142857142
214.39285714285714
213.53571428571428
212.60714285714286
211.67857142857142
210.75
209.67857142857142
208.46428571428572
207.21428571428572
205.92857142857142
204.10714285714286
201.75
199.32142857142858
196.82142857142858
194.82142857142858
193.32142857142858
191.89285714285714
190.53571428571428
189.10714285714286
187.60714285714286
185.92857142857142
184.07142857142858
182.28571428571428
180.57142857142858
178.5
176.07142857142858
173.78571428571428
171.64285714285714
169.42857142857142
167.14285714285714
164.64285714285714
161.92857142857142
159.21428571428572
156.5
154.0
151.71428571428572
149.39285714285714
147.03571428571428
145.14285714285714
143.71428571428572
142.46428571428572
141.39285714285714
140.10714285714286
138.60714285714286
137.32142857142858
136.25
135.21428571428572
134.21428571428572
133.10714285714286
131.89285714285714
130.67857142857142
129.46428571428572
129.07142857142858
129.5
130.0
130.57142857142858
131.03571428571428
131.39285714285714
132.0
132.85714285714286
133.60714285714286
134.25
134.92857142857142
135.64285714285714
136.25
136.75
136.85714285714286
136.57142857142858
136.17857142857142
135.67857142857142
135.92857142857142
136.92857142857142
137.75
138.39285714285714
139.10714285714286
139.89285714285714
140.75
141.67857142857142
142.67857142857142
143.75
144.67857142857142
145.46428571428572
146.17857142857142
146.82142857142858
147.0
146.71428571428572
146.46428571428572
146.25
146.14285714285714
146.14285714285714
146.07142857142858
145.92857142857142
145.82142857142858
145.75
145.85714285714286
146.14285714285714
146.57142857142858
147.14285714285714
148.46428571428572
150.53571428571428
152.53571428571428
154.46428571428572
156.21428571428572
157.78571428571428
159.42857142857142
161.14285714285714
162.89285714285714
164.67857142857142
166.39285714285714
168.03571428571428
169.46428571428572
170.67857142857142
172.17857142857142
173.96428571428572
175.64285714285714
177.21428571428572
179.07142857142858
181.21428571428572
183.25
185.17857142857142
187.25
189.46428571428572
191.67857142857142
193.89285714285714
196.35714285714286
199.07142857142858
203.0
208.14285714285714
213.35714285714286
218.64285714285714
223.67857142857142
228.46428571428572
233.60714285714286
239.10714285714286
244.57142857142858
250.0
258.75
270.82142857142856
283.0
295.2857142857143
307.67857142857144
320.17857142857144
333.17857142857144
346.67857142857144
360.35714285714283
374.2142857142857
387.5357142857143
400.32142857142856
412.7857142857143
424.92857142857144
439.60714285714283
456.82142857142856
474.75
493.39285714285717
513.0357142857143
533.6785714285714
553.7142857142857
573.1428571428571
592.5
611.7857142857143
631.3571428571429
651.2142857142857
671.5714285714286
692.4285714285714
716.1071428571429
742.6071428571429
768.3571428571429
793.3571428571429
820.4642857142857
849.6785714285714
879.3928571428571
909.6071428571429
940.1071428571429
970.8928571428571
1001.2857142857143
1031.2857142857142
1061.0714285714287
1090.642857142857
1120.8214285714287
1151.607142857143
1182.0
1212.0
1242.7142857142858
1274.142857142857
1305.357142857143
1336.357142857143
1368.1785714285713
1400.8214285714287
1433.5714285714287
1466.4285714285713
1499.5
1532.7857142857142
1565.0714285714287
1596.357142857143
1628.107142857143
1660.3214285714287
1688.107142857143
1711.4642857142858
1734.5
1757.2142857142858
1778.357142857143
1797.9285714285713
1818.0714285714287
1838.7857142857142
1859.0714285714287
1878.9285714285713
1893.4285714285713
1902.5714285714287
1911.75
1920.9642857142858
1928.142857142857
1933.2857142857142
1938.7142857142858
1944.4285714285713
1949.142857142857
1952.857142857143
1956.2857142857142
1959.4285714285713
1963.5
1968.5
1974.4642857142858
1981.392857142857
1988.392857142857
1995.4642857142858
2006.75
2022.25
2037.357142857143
2052.0714285714284
2065.964285714286
2079.035714285714
2092.5
2106.3571428571427
2119.5714285714284
2132.1428571428573
2147.285714285714
2165.0
2183.4285714285716
2202.5714285714284
2219.8928571428573
2235.3928571428573
2251.25
2267.464285714286
2285.6071428571427
2305.6785714285716
2324.535714285714
2342.1785714285716
2359.964285714286
2377.8928571428573
2397.035714285714
2417.3928571428573
2436.8571428571427
2455.4285714285716
2470.464285714286
2481.964285714286
2493.6428571428573
2505.5
2517.464285714286
2529.535714285714
2543.1428571428573
2558.285714285714
2572.8214285714284
2586.75
2597.285714285714
2604.4285714285716
2612.1428571428573
2620.4285714285716
2628.6428571428573
2636.785714285714
2643.9285714285716
2650.0714285714284
2655.035714285714
2658.8214285714284
2662.25
2665.3214285714284
2669.0
2673.285714285714
2677.535714285714
2681.75
2685.3571428571427
2688.3571428571427
2692.8571428571427
2698.8571428571427
2702.9285714285716
2705.0714285714284
2706.1071428571427
2706.035714285714
2704.785714285714
2702.3571428571427
2699.0714285714284
2694.9285714285716
2686.785714285714
2674.6428571428573
2662.75
2651.1071428571427
2636.9285714285716
2620.214285714286
2604.8928571428573
2590.964285714286
2572.285714285714
2548.8571428571427
2525.8214285714284
2503.1785714285716
2480.6428571428573
2458.214285714286
2435.1785714285716
2411.535714285714
2386.714285714286
2360.714285714286
2331.6785714285716
2299.6071428571427
2268.3571428571427
2237.9285714285716
2209.285714285714
2182.4285714285716
2155.5714285714284
2128.714285714286
2102.0714285714284
2075.6428571428573
2050.6428571428573
2027.0714285714287
2003.7857142857142
1980.7857142857142
1960.0714285714287
1941.642857142857
1923.5
1905.642857142857
1888.142857142857
1871.0
1853.6785714285713
1836.1785714285713
1818.5714285714287
1800.857142857143
1779.7857142857142
1755.357142857143
1730.857142857143
1706.2857142857142
1681.6785714285713
1657.0357142857142
1632.3214285714287
1607.5357142857142
1584.892857142857
1564.392857142857
1544.0714285714287
1523.9285714285713
1503.9285714285713
1484.0714285714287
1466.5
1451.2142857142858
1436.107142857143
1421.1785714285713
1407.25
1394.3214285714287
1381.7857142857142
1369.642857142857
1357.892857142857
1346.5357142857142
1335.2142857142858
1323.9285714285713
1313.0357142857142
1302.5357142857142
1293.5714285714287
1286.142857142857
1279.107142857143
1272.4642857142858
1266.892857142857
1262.392857142857
1257.357142857143
1251.7857142857142
1247.107142857143
1243.3214285714287
1239.857142857143
1236.7142857142858
1233.4642857142858
1230.107142857143
1228.25
1227.892857142857
1227.0357142857142
1225.6785714285713
1224.642857142857
1223.9285714285713
1223.5714285714287
1223.5714285714287
1225.75
1230.107142857143
1234.2142857142858
1238.0714285714287
1241.9642857142858
1245.892857142857
1250.5
1255.7857142857142
1261.107142857143
1266.4642857142858
1272.7857142857142
1280.0714285714287
1287.5
1295.0714285714287
1301.5
1306.7857142857142
1312.142857142857
1317.5714285714287
1322.892857142857
1328.107142857143
1333.0
1337.5714285714287
1342.4642857142858
1347.6785714285713
1352.25
1356.1785714285713
1359.9285714285713
1363.5
1368.4285714285713
1374.7142857142858
1381.3214285714287
1388.25
1395.2857142857142
1402.4285714285713
1410.857142857143
1420.5714285714287
1429.9285714285713
1438.9285714285713
1447.3214285714287
1455.107142857143
1462.9285714285713
1470.7857142857142
1479.2142857142858
1488.2142857142858
1496.9285714285713
1505.357142857143
1513.7142857142858
1522.0
1529.5714285714287
1536.4285714285713
1543.6785714285713
1551.3214285714287
1559.892857142857
1569.392857142857
1578.5357142857142
1587.3214285714287
1595.0357142857142
1601.6785714285713
1608.4642857142858
1615.392857142857
1622.3214285714287
1629.25
1637.892857142857
1648.25
1658.9642857142858
1670.0357142857142
1681.1785714285713
1692.392857142857
1703.857142857143
1715.5714285714287
1725.4642857142858
1733.5357142857142
1741.4642857142858
1749.25
1757.2857142857142
1765.5714285714287
1772.3214285714287
1777.5357142857142
1782.75
1787.9642857142858
1796.892857142857
1809.5357142857142
1822.0714285714287
1834.5
1849.142857142857
1866.0
1882.8214285714287
1899.607142857143
1916.2857142857142
1932.857142857143
1948.9642857142858
1964.607142857143
1979.4642857142858
1993.5357142857142
2002.892857142857
2007.5357142857142
2012.357142857143
2017.357142857143
2023.1785714285713
2029.8214285714287
2036.75
2043.9642857142858
2051.1071428571427
2058.1785714285716
2063.8214285714284
2068.035714285714
2072.535714285714
2077.3214285714284
2080.464285714286
2081.964285714286
2083.25
2084.3214285714284
2082.964285714286
2079.1785714285716
2075.285714285714
2071.285714285714
2067.25
2063.1785714285716
2055.964285714286
2045.607142857143
2035.25
2024.892857142857
2014.8214285714287
2005.0357142857142
1995.607142857143
1986.5357142857142
1977.0357142857142
1967.107142857143
1957.107142857143
1947.0357142857142
1937.0
1927.0
1916.75
1906.25
1895.8214285714287
1885.4642857142858
1873.642857142857
1860.357142857143
1847.4285714285713
1834.857142857143
1822.4642857142858
1810.25
1798.2142857142858
1786.357142857143
1774.2857142857142
1762.0
1751.25
1742.0357142857142
1732.8214285714287
1723.607142857143
1714.107142857143
1704.3214285714287
1693.9285714285713
1682.9285714285713
1669.857142857143
1654.7142857142858
1639.25
1623.4642857142858
1607.6785714285713
1591.892857142857
1571.642857142857
1546.9285714285713
1522.0357142857142
1496.9642857142858
1473.9642857142858
1453.0357142857142
1432.25
1411.607142857143
1387.607142857143
1360.25
1332.9642857142858
1305.75
1278.607142857143
1251.5357142857142
1226.4285714285713
1203.2857142857142
1180.0357142857142
1156.6785714285713
1131.9642857142858
1105.892857142857
1079.6785714285713
1053.3214285714287
1030.607142857143
1011.5357142857143
992.4285714285714
973.2857142857143
954.0
934.5714285714286
914.0714285714286
892.5
871.0714285714286
849.7857142857143
829.4642857142857
810.1071428571429
790.5714285714286
770.8571428571429
751.25
731.75
712.3571428571429
693.0714285714286
673.8214285714286
654.6071428571429
637.0714285714286
621.2142857142857
605.6428571428571
590.3571428571429
576.1428571428571
563.0
550.2142857142857
537.7857142857143
527.0714285714286
518.0714285714286
509.07142857142856
500.07142857142856
491.17857142857144
482.39285714285717
474.5
467.5
460.10714285714283
452.32142857142856
445.4642857142857
439.5357142857143
433.2857142857143
426.7142857142857
420.5357142857143
414.75
409.0
403.2857142857143
397.5357142857143
391.75
386.0357142857143
380.39285714285717
374.9642857142857
369.75
362.64285714285717
353.64285714285717
344.89285714285717
336.39285714285717
328.75
321.9642857142857
315.25
308.60714285714283
301.9642857142857
295.32142857142856
289.25
283.75
278.35714285714283
273.07142857142856
268.2857142857143
264.0
259.75
255.53571428571428
251.28571428571428
247.0
242.71428571428572
238.42857142857142
234.14285714285714
229.85714285714286
225.53571428571428
221.17857142857142
217.0
213.0
209.92857142857142
207.78571428571428
205.57142857142858
203.28571428571428
201.10714285714286
199.03571428571428
196.89285714285714
194.67857142857142
192.42857142857142
190.14285714285714
187.75
185.25
182.64285714285714
179.92857142857142
177.35714285714286
174.92857142857142
172.60714285714286
170.39285714285714
168.07142857142858
165.64285714285714
163.28571428571428
161.0
158.82142857142858
156.75
154.67857142857142
152.60714285714286
150.57142857142858
148.57142857142858
146.89285714285714
145.53571428571428
144.10714285714286
142.60714285714286
141.07142857142858
139.5
137.96428571428572
136.46428571428572
134.89285714285714
133.25
131.67857142857142
130.17857142857142
128.60714285714286
126.96428571428571
125.5
124.21428571428571
123.0
121.85714285714286
120.75
119.67857142857143
118.60714285714286
117.53571428571429
116.5
115.5
114.53571428571429
113.60714285714286
112.75
111.96428571428571
112.57142857142857
114.57142857142857
116.5
118.35714285714286
120.25
122.17857142857143
124.0
125.71428571428571
127.39285714285714
129.03571428571428
130.67857142857142
132.32142857142858
133.96428571428572
135.60714285714286
137.35714285714286
139.21428571428572
141.0
142.71428571428572
144.57142857142858
146.57142857142858
148.64285714285714
150.78571428571428
152.96428571428572
155.17857142857142
157.42857142857142
159.71428571428572
162.0
164.28571428571428
166.82142857142858
169.60714285714286
172.57142857142858
175.71428571428572
178.75
181.67857142857142
184.71428571428572
187.85714285714286
190.96428571428572
194.03571428571428
197.0
199.85714285714286
202.75
205.67857142857142
208.28571428571428
210.57142857142858
212.78571428571428
214.92857142857142
217.17857142857142
219.53571428571428
221.64285714285714
223.5
225.39285714285714
227.32142857142858
229.35714285714286
231.5
233.67857142857142
235.89285714285714
240.0
246.0
252.03571428571428
258.10714285714283
263.89285714285717
269.39285714285717
275.07142857142856
280.92857142857144
286.9642857142857
293.17857142857144
299.14285714285717
304.85714285714283
310.39285714285717
315.75
318.85714285714283
319.7142857142857
320.4642857142857
321.10714285714283
321.9642857142857
323.0357142857143
323.89285714285717
324.5357142857143
324.92857142857144
325.07142857142856
325.42857142857144
326.0
326.67857142857144
327.4642857142857
326.7857142857143
324.64285714285717
322.5
320.35714285714283
318.2857142857143
316.2857142857143
314.5
312.92857142857144
311.4642857142857
310.10714285714283
308.7857142857143
307.5
306.07142857142856
304.5
302.5357142857143
300.17857142857144
298.0
296.0
293.67857142857144
291.0357142857143
288.2857142857143
285.42857142857144
282.42857142857144
279.2857142857143
276.0357142857143
272.67857142857144
269.4642857142857
266.39285714285717
264.25
263.0357142857143
261.64285714285717
260.07142857142856
258.7857142857143
257.7857142857143
256.7142857142857
255.57142857142858
254.42857142857142
253.28571428571428
252.10714285714286
250.89285714285714
249.53571428571428
248.03571428571428
245.67857142857142
242.46428571428572
240.28571428571428
239.14285714285714
237.92857142857142
236.64285714285714
235.46428571428572
234.39285714285714
233.46428571428572
232.67857142857142
232.10714285714286
231.75
231.57142857142858
231.57142857142858
231.60714285714286
231.67857142857142
230.89285714285714
229.25
227.57142857142858
225.85714285714286
224.0
222.0
219.89285714285714
217.67857142857142
215.35714285714286
212.92857142857142
210.53571428571428
208.17857142857142
207.28571428571428
207.85714285714286
208.35714285714286
208.78571428571428
209.17857142857142
209.53571428571428
210.0
210.57142857142858
211.21428571428572
211.92857142857142
212.5
212.92857142857142
213.28571428571428
213.57142857142858
214.35714285714286
215.64285714285714
216.89285714285714
218.10714285714286
219.42857142857142
220.85714285714286
222.28571428571428
223.71428571428572
225.25
226.89285714285714
228.60714285714286
230.39285714285714
232.07142857142858
233.64285714285714
234.53571428571428
234.75
234.85714285714286
234.85714285714286
234.96428571428572
235.17857142857142
235.53571428571428
236.03571428571428
236.67857142857142
237.46428571428572
238.32142857142858
239.25
240.28571428571428
241.42857142857142
242.5
243.5
244.53571428571428
245.60714285714286
246.5
247.21428571428572
247.85714285714286
248.42857142857142
248.89285714285714
249.25
249.64285714285714
250.07142857142858
250.64285714285714
251.35714285714286
252.17857142857142
253.10714285714286
254.10714285714286
255.17857142857142
256.17857142857144
257.10714285714283
257.92857142857144
258.64285714285717
259.32142857142856
259.9642857142857
260.67857142857144
261.4642857142857
262.25
263.0357142857143
264.7142857142857
267.2857142857143
269.92857142857144
272.64285714285717
275.5
278.5
281.5357142857143
284.60714285714283
287.5357142857143
290.32142857142856
292.92857142857144
295.35714285714283
297.7142857142857
300.0
301.9642857142857
303.60714285714283
305.39285714285717
307.32142857142856
309.0
310.42857142857144
311.92857142857144
313.5
315.0357142857143
316.5357142857143
318.10714285714283
319.75
321.85714285714283
324.42857142857144
328.7142857142857
334.7142857142857
340.39285714285717
345.75
351.5
357.64285714285717
363.42857142857144
368.85714285714283
374.39285714285717
380.0357142857143
385.60714285714283
391.10714285714283
396.5
401.7857142857143
407.92857142857144
414.92857142857144
422.32142857142856
430.10714285714283
437.5
444.5
451.7142857142857
459.14285714285717
466.89285714285717
474.9642857142857
483.75
493.25
502.67857142857144
512.0357142857143
518.8571428571429
523.1428571428571
527.1428571428571
530.8571428571429
534.6428571428571
538.5
542.8928571428571
547.8214285714286
552.6785714285714
557.4642857142857
561.9285714285714
566.0714285714286
569.75
572.9642857142857
579.1071428571429
588.1785714285714
597.3214285714286
606.5357142857143
615.6428571428571
624.6428571428571
633.6428571428571
642.6428571428571
651.7142857142857
660.8571428571429
670.2857142857143
680.0
690.4285714285714
701.5714285714286
716.4285714285714
735.0
753.7142857142857
772.5714285714286
792.0714285714286
812.2142857142857
832.1071428571429
851.75
871.0357142857143
889.9642857142857
909.3928571428571
929.3214285714286
949.0714285714286
968.6428571428571
990.1071428571429
1013.4642857142857
1036.392857142857
1058.892857142857
1081.2857142857142
1103.5714285714287
1125.8214285714287
1148.0357142857142
1170.8214285714287
1194.1785714285713
1217.5714285714287
1241.0
1263.6785714285713
1285.607142857143
1307.642857142857
1329.7857142857142
1352.392857142857
1375.4642857142858
1398.5
1421.5
1444.3214285714287
1466.9642857142858
1489.5714285714287
1512.142857142857
1534.392857142857
1556.3214285714287
1578.9642857142858
1602.3214285714287
1628.4285714285713
1657.2857142857142
1685.9642857142858
1714.4642857142858
1743.0357142857142
1771.6785714285713
1800.5714285714287
1829.7142857142858
1858.4642857142858
1886.8214285714287
1915.142857142857
1943.4285714285713
1971.2857142857142
